hour,purchase bid,sell bid,mcv,fsv,mcp
16.0,11794.825,12215.2,9789.5875,9789.5875,3108.88
17.0,12916.1,11145.65,10335.975,10335.975,3885.1775
18.0,11966.75,9840.7,9398.275,9398.275,4240.3525
19.0,14074.85,9779.975,9675.275,9675.275,5959.145
20.0,15567.825,10379.275,10236.5125,10236.5125,5946.03
21.0,10864.3,9451.75,8298.485,8298.485,4104.5975
22.0,7013.1,10290.925,5835.775,5835.775,2896.175
23.0,5923.95,12216.45,4525.875,4525.875,2352.2125
24.0,5431.85,15371.125,4197.525,4197.525,2091.9525
1.0,7232.7,15843.3,5552.075,5552.075,2222.505
2.0,7412.425,18984.425,6025.575,6025.575,2094.755
3.0,7323.675,20388.2,6242.0925,6242.0925,1990.745
4.0,7498.9,20532.5,6464.5975,6464.5975,1951.545
5.0,7622.975,19701.3,6325.88,6325.88,2034.52
6.0,7782.2,16931.725,6402.6,6402.6,2196.125
7.0,11226.275,13509.875,9542.55,9542.55,3099.6775
8.0,14550.475,11573.275,10954.75,10954.75,4529.49
9.0,15768.05,10129.325,10124.325,10124.325,6500.7425
10.0,15833.275,9260.6,9258.1,9258.1,6900.827499999999
11.0,16247.05,9251.95,9246.95,9246.95,6600.6875
12.0,14634.724999999999,8787.675,8712.1,8712.1,6349.99
13.0,12226.125,8887.225,8116.6,8116.6,4657.0075
14.0,10277.724999999999,9774.825,7637.025,7637.025,3393.5075
15.0,11339.7,12412.25,8880.025,8880.0275,3040.3199999999997
16.0,12315.325,12351.425,9912.02,9912.0175,3057.6099999999997
17.0,12546.45,11403.925,10307.825,10307.825,3693.6125
18.0,12196.425,9929.85,9420.3275,9420.3275,4122.0325
19.0,14853.275,10111.45,10035.2,10035.2,6115.2675
20.0,15493.400000000001,10027.125,9944.625,9944.625,6212.85
21.0,11322.3,9278.5,8386.5,8386.5,4300.13
22.0,7955.625,10036.05,6487.6175,6487.6175,3041.85
23.0,6479.825,11695.2,4937.775,4937.775,2180.275
24.0,6021.7,14039.975,4905.05,4905.05,2000.3200000000002
1.0,6903.35,18728.1,5700.7,5700.7,2179.105
2.0,6916.700000000001,22670.025,6145.45,6145.45,1922.0025
3.0,6970.825,24280.0,6259.525,6259.525,1844.935
4.0,6966.55,24501.5,6263.75,6263.75,1805.405
5.0,7013.15,22905.625,6301.8125,6301.8125,1880.1275
6.0,7110.525,19401.175,6303.35,6303.35,1995.1975
7.0,10385.725,14564.275,9527.1,9527.1,2779.9025
8.0,13665.625,12488.175,11413.125,11413.125,4485.2325
9.0,14974.55,10891.925,10886.925,10886.925,6500.285
10.0,14937.5,10614.3,10609.3,10609.3,6500.415
11.0,14426.775,11071.4,10806.869999999999,10806.869999999999,5324.9525
12.0,12080.7,10781.875,8996.625,8996.625,3946.4275
13.0,10289.35,11151.55,8380.44,8380.44,3519.7974999999997
14.0,8852.2,12771.225,7729.52,7729.5225,2966.5175
15.0,10246.925,14765.7,9243.725,9243.725,2809.43
16.0,11842.05,13254.1,10364.94,10364.9375,3086.365
17.0,12442.575,12176.725,10414.95,10414.95,3507.3975
18.0,11074.05,10354.55,9053.425,9053.425,3544.785
19.0,12950.675,10399.85,10115.58,10115.58,5253.0125
20.0,13240.5,11264.575,10614.4175,10614.4175,5153.115
21.0,8884.800000000001,10809.925,7685.335,7685.335,3093.8325
22.0,6551.175,11215.425,5629.9,5629.9,2682.04
23.0,6021.575,14160.525,4568.5,4568.5,2272.755
24.0,5851.8,16436.75,4730.725,4730.725,2075.2225
1.0,7401.375,19192.625,6273.7525000000005,6273.7525000000005,2096.6275
2.0,7682.0,23132.525,6811.9575,6811.9575,1959.6925
3.0,7767.15,24612.275,6996.95,6996.95,1869.68
4.0,7759.15,24720.75,7011.05,7011.05,1856.5825
5.0,7995.3,23119.45,7032.85,7032.85,1977.0149999999999
6.0,8776.85,19675.625,7119.2925,7119.2925,2309.395
7.0,11163.474999999999,14387.1,9766.0725,9766.0725,3007.21
8.0,13873.65,12417.275,11423.6125,11423.6125,4464.93
9.0,14601.525,10874.375,10772.4575,10772.4575,5947.889999999999
10.0,14062.7,10130.45,10125.45,10125.45,6500.36
11.0,13225.675000000001,10252.3,9463.9875,9463.9875,4768.4825
12.0,11788.949999999999,10034.7,8422.465,8422.465,4199.095
13.0,10559.125,10829.95,8359.425,8359.425,3694.0475
14.0,9073.45,12691.675,7442.5675,7442.57,3142.9975
15.0,9825.475,14578.3,8692.35,8692.35,2887.525
16.0,11006.6,13300.45,9556.8175,9556.814999999999,3007.4025
17.0,11875.925,12875.9,9963.5,9963.5,3342.6625
18.0,11050.824999999999,11043.25,9265.725,9265.725,3359.9525
19.0,11836.275,10693.95,9980.395,9980.3975,4139.8
20.0,12718.625,10992.225,10330.945,10330.945,4635.5675
21.0,8840.45,10381.525,7864.01,7864.01,3197.3025
22.0,6697.575,11679.25,5953.85,5953.85,2595.2475
23.0,6285.85,15183.6,4926.775,4926.775,2207.6949999999997
24.0,7088.675,17682.4,5473.25,5473.25,2367.6125
1.0,8052.925,18548.7,5896.575000000001,5896.575000000001,2230.17
2.0,8606.125,21943.85,6870.625,6870.625,2138.5625
3.0,8653.6,23139.525,7109.450000000001,7109.450000000001,1996.125
4.0,8618.675,22990.699999999997,7256.7,7256.7,1991.9325
5.0,8850.550000000001,21884.65,6849.025000000001,6849.025000000001,2074.8424999999997
6.0,8859.425,18767.225,6894.0425,6894.0425,2315.8625
7.0,11662.775,14067.15,9899.725,9899.725,3001.275
8.0,14688.475,11969.55,11288.425,11288.425,4464.327499999999
9.0,15604.650000000001,9952.225,9932.225,9932.225,6750.58
10.0,14830.975,8922.375,8902.375,8902.375,8000.145
11.0,13632.5,8785.45,8709.2,8709.2,5856.4275
12.0,11789.15,8939.975,8422.905,8422.905,4124.35
13.0,11065.05,9505.125,8548.225,8548.225,3777.015
14.0,9676.75,10873.225,7756.172500000001,7756.172500000001,3191.2749999999996
15.0,10640.075,13622.05,9093.9125,9093.9125,2932.4625
16.0,11934.525,13096.3,9988.2,9988.2,3032.6800000000003
17.0,12742.325,11428.7,10242.175,10242.175,3606.3199999999997
18.0,12402.9,10615.875,9837.125,9837.125,3706.585
19.0,13723.35,10381.175,10212.175,10212.175,4816.8825
20.0,14360.875,10791.95,10391.7,10391.7,5196.745
21.0,10181.8,10147.4,8452.385,8452.385,3629.6125
22.0,7548.1,11206.775,6220.275,6220.275,2996.7025000000003
23.0,6719.925,13552.5,4973.325,4973.325,2362.51
24.0,7093.375,16182.3,5231.9,5231.9,2496.4
1.0,7015.35,16920.325,5547.700000000001,5547.700000000001,2293.9975
2.0,7580.575,20276.65,6100.125,6100.125,2203.52
3.0,7674.45,21900.725,6617.725,6617.725,2024.775
4.0,7600.1,22151.15,6653.9275,6653.9275,1968.6325000000002
5.0,7700.15,21276.449999999997,6611.7,6611.7,2037.2475
6.0,7803.675,17827.4,6628.95,6628.95,2235.605
7.0,10778.849999999999,14259.95,9679.3025,9679.3025,2870.1425
8.0,13318.8,12681.85,11369.86,11369.86,3817.6099999999997
9.0,13611.475,11397.4,10827.73,10827.73,4823.485
10.0,13039.45,10928.125,10202.5275,10202.5275,4867.97
11.0,12757.775,10884.125,9581.08,9581.0775,4439.835
12.0,11129.5,10965.175,8633.4225,8633.4225,3559.63
13.0,9916.5,11842.575,8298.225,8298.225,3249.3525
14.0,7854.05,13927.5,6910.7,6910.7,2664.0575
15.0,8179.85,16200.45,7274.0,7274.0,2685.0625
16.0,9605.1,15235.175,8479.35,8479.35,2772.195
17.0,10783.15,13922.225,9386.59,9386.59,3072.9225
18.0,9720.225,10520.0,8150.92,8150.92,3110.355
19.0,10569.875,10302.975,9164.5,9164.5,3655.4449999999997
20.0,11971.0,10798.125,9994.855,9994.855,4459.1075
21.0,8334.75,9981.625,7326.530000000001,7326.530000000001,3358.0
22.0,5551.05,11523.4,4874.3,4874.3,2497.51
23.0,4862.15,14481.45,3904.3250000000003,3904.3250000000003,2016.865
24.0,5334.924999999999,16711.525,4244.049999999999,4244.049999999999,2087.7375
1.0,6467.775,18324.65,5249.625,5249.625,1995.8200000000002
2.0,6947.575,21607.25,5758.7,5758.7,1887.5925
3.0,7224.5,23169.275,6098.35,6098.35,1848.4650000000001
4.0,7183.5,23548.1,6123.1,6123.1,1805.5075
5.0,7049.9,22109.4,5928.25,5928.25,1845.7425
6.0,6988.575,18364.2,5827.275,5827.275,2035.0575
7.0,9390.275,13368.6,8308.75,8308.75,2668.595
8.0,12353.4,11158.225,9969.9475,9969.9475,3994.3675000000003
9.0,13374.625,9376.45,9103.95,9103.95,6120.327499999999
10.0,13271.225,9179.8,8919.8,8919.8,6375.1975
11.0,13913.925,9689.475,9520.4625,9520.4625,5500.4575
12.0,12448.15,9553.475,8906.01,8906.01,4118.7175
13.0,11280.0,9962.85,8847.1625,8847.1625,3676.645
14.0,10433.825,11389.1,8140.925,8140.925,3261.29
15.0,11826.275,13347.225,9540.35,9540.35,3130.75
16.0,13730.8,12847.75,10748.1,10748.1,3353.6275
17.0,13922.35,11072.0,10657.95,10657.95,3925.54
18.0,12497.95,9200.225,9093.175,9093.175,4305.6525
19.0,13762.35,9146.8,9112.55,9112.55,5825.445
20.0,13987.5,10019.675,9728.425,9728.425,5504.2625
21.0,10299.125,9529.275,8221.725,8221.725,3788.7725
22.0,8105.425,9982.95,6590.8,6590.8,3099.8
23.0,7230.2,12940.375,5348.099999999999,5348.099999999999,2480.23
24.0,7331.975,15271.725,5437.25,5437.25,2435.3975
1.0,6482.9,17341.375,5333.799999999999,5333.799999999999,2236.5924999999997
2.0,6981.9,21107.65,5999.450000000001,5999.450000000001,2104.6475
3.0,7090.725,22449.25,6205.85,6205.85,1997.645
4.0,7078.9,22375.9,6194.475,6194.475,1981.6875
5.0,7154.875,21327.75,6151.325,6151.325,2044.6325000000002
6.0,7549.525,17924.725,5944.3,5944.2975,2499.81
7.0,8998.05,14470.825,8011.0,8011.0,2990.2925
8.0,9991.125,12392.475,9026.967499999999,9026.967499999999,3352.755
9.0,10404.025,12753.849999999999,9385.56,9385.56,3515.3775
10.0,10665.35,12504.325,9239.8,9239.8025,3803.4725
11.0,10188.7,12443.7,8684.85,8684.85,3695.605
12.0,7910.75,11958.5,6913.875,6913.875,3050.5025
13.0,6613.0,12147.275,5799.1,5799.1,2845.9300000000003
14.0,4944.475,13450.575,4621.075,4621.075,2199.535
15.0,5142.325,14637.5,4779.175,4779.175,2294.7174999999997
16.0,6694.075,14698.15,5874.3,5874.3,2754.6025
17.0,8113.625,13698.75,7035.115,7035.1175,3068.5175
18.0,7717.5,12631.125,6680.9325,6680.9325,3028.935
19.0,9270.625,12377.225,8476.9,8476.9,3435.605
20.0,9623.724999999999,11949.2,8602.9,8602.9,3644.8375
21.0,7354.025000000001,12377.325,6551.1575,6551.1575,3063.735
22.0,5587.775,13057.725,5040.35,5040.35,2521.0375
23.0,4455.65,15486.675,3817.2,3817.2,2067.425
24.0,4650.125,17284.4,4117.575,4117.575,1999.8175
1.0,6175.25,17350.725,4807.475,4807.475,2130.4275
2.0,6525.725,21002.05,5407.9,5407.9,1976.3175
3.0,6393.35,22797.65,5311.65,5311.65,1827.4175
4.0,6360.675,22825.375,5219.575,5219.575,1731.745
5.0,6501.425,21828.725,5179.675,5179.675,1851.0674999999999
6.0,7009.45,18104.25,5263.25,5263.25,1939.8625
7.0,9608.849999999999,13512.425,7802.15,7802.15,2616.8900000000003
8.0,12480.875,11369.275,9966.675,9966.675,3682.5775
9.0,14073.325,9978.825,9888.4,9888.4,5703.405000000001
10.0,14416.675,9211.325,9211.325,9211.325,6000.5625
11.0,15076.7,9147.2,9115.8,9115.8,5745.9675
12.0,13143.025,8732.8,8206.4525,8206.4525,4799.755
13.0,11746.55,9103.275,8349.825,8349.825,4000.38
14.0,9814.175,10206.975,7844.75,7844.75,3453.3975
15.0,10491.85,12467.3,8470.9625,8470.965,3051.1925
16.0,12501.199999999999,12403.45,9801.405,9801.4025,3173.5275
17.0,13539.824999999999,11242.9,10404.375,10404.375,3632.2349999999997
18.0,13243.55,9815.275,9702.53,9702.53,4296.719999999999
19.0,14449.95,9459.025,9440.275,9440.275,5750.3575
20.0,15527.45,9658.45,9441.825,9441.825,5631.92
21.0,10739.275,9342.325,7867.592500000001,7867.592500000001,3880.0299999999997
22.0,7225.474999999999,10058.525,5557.674999999999,5557.674999999999,2953.5475
23.0,5961.2,11922.5,4406.8,4406.8,2301.6975
24.0,5795.75,13673.599999999999,4248.025,4248.025,2473.3875
1.0,7323.825,16539.324999999997,5732.575,5732.575,2282.765
2.0,7220.475,19879.75,6197.825,6197.825,1997.97
3.0,7477.175,21085.275,6468.975,6468.975,1970.9299999999998
4.0,7702.225,21363.9,6695.125,6695.125,1921.5
5.0,8063.375,20388.125,6752.55,6752.55,2135.995
6.0,9077.175,17496.9,7007.95,7007.95,2394.0924999999997
7.0,11285.475,13527.925,9919.4375,9919.4375,3009.6325
8.0,13354.0,11162.025,10427.725,10427.725,4050.7725
9.0,13529.3,9630.025,9602.425,9602.425,5800.66
10.0,13952.925,9307.225,9307.225,9307.225,6276.2625
11.0,14293.95,9470.225,9470.225,9470.225,6108.7300000000005
12.0,11872.5,9044.725,8608.11,8608.11,4770.28
13.0,11046.8,9434.05,8603.375,8603.375,3969.0750000000003
14.0,8528.325,10445.1,7366.8,7366.8,2762.6925
15.0,9814.05,13333.45,8426.65,8426.65,2903.4875
16.0,11472.5,12870.95,9729.7425,9729.74,3055.9825
17.0,12705.3,11669.125,10640.125,10640.125,3628.8475
18.0,11557.725,10187.5,9454.45,9454.45,3745.46
19.0,12959.425,10446.550000000001,10263.475,10263.475,4913.7975
20.0,14017.55,10588.475,10430.45,10430.45,5426.2225
21.0,10014.8,10349.625,8319.535,8319.535,3467.12
22.0,6835.9,11153.55,5807.675,5807.675,2763.6975
23.0,5698.95,12714.1,4399.525,4399.525,2164.63
24.0,6106.35,15491.325,4665.7,4665.7,2388.3475
1.0,6545.9,17284.6,5364.575,5364.575,2160.895
2.0,6674.5,20470.075,5750.5,5750.5,1933.955
3.0,6740.675,21643.475,5967.825,5967.825,1872.63
4.0,7060.125,21710.6,6288.825,6288.825,1860.01
5.0,7386.125,21164.7,6469.775,6469.775,1927.715
6.0,8054.1,17257.05,6821.275,6821.275,2260.38
7.0,10684.675,14589.75,9803.55,9803.55,2819.445
8.0,12588.325,12254.725,10982.925,10982.925,3813.79
9.0,13578.575,10638.6,10521.8,10521.8,5899.99
10.0,14130.775,10140.15,10070.15,10070.15,6000.5825
11.0,14498.5,10326.7,10267.8325,10267.8325,5974.952499999999
12.0,12096.4,9580.724999999999,9069.77,9069.77,4198.0875
13.0,9984.625,9676.05,8074.1475,8074.1475,3184.7875
14.0,8497.1,10710.125,7391.575,7391.575,2600.0875
15.0,9490.75,13003.975,8175.450000000001,8175.450000000001,2805.25
16.0,11046.825,13350.525,9515.7425,9515.7425,2985.1324999999997
17.0,11939.05,12342.574999999999,10283.425,10283.425,3283.775
18.0,11571.825,11831.4,9906.625,9906.625,3287.6324999999997
19.0,13253.375,11077.95,10625.85,10625.85,4934.077499999999
20.0,14454.1,11607.175,11127.8025,11127.8025,5395.17
21.0,11063.575,11621.875,9530.8225,9530.8225,3567.4125
22.0,7339.725,11706.975,6253.8325,6253.8325,2898.2875
23.0,5997.725,13327.1,4700.6,4700.6,2151.9475
24.0,6140.925,15443.8,4772.65,4772.65,2213.1575000000003
1.0,5879.35,17538.55,4806.125,4806.125,2113.9375
2.0,6425.625,20856.925,5541.424999999999,5541.424999999999,1956.5774999999999
3.0,6644.0,22316.625,5893.95,5893.95,1878.135
4.0,6712.325,22512.125,6002.775,6002.775,1848.545
5.0,6921.35,21331.325,6102.0,6102.0,1912.51
6.0,7809.975,17813.625,6579.775,6579.775,2266.425
7.0,9969.25,14580.15,9186.6,9186.6,2759.6775
8.0,12635.875,12256.625,10779.725,10779.725,4036.3725000000004
9.0,13108.85,10118.075,10010.25,10010.25,6000.22
10.0,12950.45,9952.8,9813.9075,9813.9075,6000.1775
11.0,13030.8,9960.125,9738.94,9738.94,5693.01
12.0,11012.7,9160.725,8534.9525,8534.9525,3870.5425
13.0,9548.375,9500.575,7694.15,7694.15,3192.2475
14.0,8036.3,11024.675,6917.0,6917.0,2459.7825000000003
15.0,8869.925,14602.8,7627.225,7627.225,2727.5725
16.0,10699.475,13780.4,9132.925,9132.925,2920.4625
17.0,12254.650000000001,12244.425,10397.6,10397.6,3370.8375
18.0,11641.724999999999,12258.4,9927.182499999999,9927.182499999999,3179.3050000000003
19.0,13430.675,11445.0,10874.474999999999,10874.474999999999,4619.905
20.0,14833.25,11081.225,10705.91,10705.91,5520.455
21.0,10796.125,11311.425,9089.5825,9089.58,3557.33
22.0,6991.025,11419.974999999999,5865.2525000000005,5865.2525000000005,2802.085
23.0,5161.725,13315.775000000001,4060.35,4060.35,2035.7124999999999
24.0,5059.775,15537.9,4054.85,4054.85,1961.3000000000002
1.0,6620.225,15273.225,4861.7,4861.7,2451.5125
2.0,6965.0,18454.25,5278.055,5278.055,2256.4075000000003
3.0,7017.25,19916.95,5479.0,5479.0,2204.13
4.0,7146.625,19890.8,5838.9,5838.9,2178.075
5.0,7433.7,19335.375,5684.175,5684.175,2260.3625
6.0,8403.125,16501.4,6672.424999999999,6672.424999999999,2455.965
7.0,11482.05,14117.775,9885.7,9885.7,2915.2275
8.0,12878.125,13160.75,11213.525,11213.525,3409.1825
9.0,12796.85,11059.300000000001,10164.75,10164.75,4170.4425
10.0,12091.825,10371.45,9315.68,9315.68,3997.5225
11.0,11675.9,10481.225,8716.5,8716.5,3709.88
12.0,9920.1,9613.824999999999,7645.8575,7645.8575,3446.39
13.0,9526.125,9849.575,7504.65,7504.65,3318.775
14.0,7594.375,11808.175,6232.015,6232.015,2450.3075
15.0,7827.225,14575.6,6355.15,6355.15,2689.685
16.0,9475.575,14647.625,7776.55,7776.55,2765.9325
17.0,10546.05,12933.425,8885.975,8885.975,3006.0924999999997
18.0,9897.025,12872.75,7888.45,7888.45,2992.15
19.0,11108.85,11988.55,9343.95,9343.95,3459.7225
20.0,12419.1,11633.125,10299.5625,10299.5625,4094.8575
21.0,9757.875,12559.425,8421.27,8421.2725,3261.4700000000003
22.0,7082.175,12140.65,5676.8375,5676.8375,3010.6625
23.0,5638.475,13308.475,3865.225,3865.225,2309.8525
24.0,5447.233333333333,14969.933333333334,3663.4833333333336,3663.4833333333336,2243.755
1.0,5129.25,14560.7,3810.8,3810.8,2229.135
2.0,5725.075,17862.65,4751.4,4751.4,2009.4325
3.0,5894.299999999999,18969.550000000003,4939.525,4939.525,1969.685
4.0,6040.9,19388.5,5069.5,5069.5,1916.4975
5.0,6160.6,19074.35,5030.175,5030.175,2052.0475
6.0,7614.275,16397.85,5949.0,5949.0,2528.3175
7.0,11908.85,12737.050000000001,9503.1325,9503.135,3232.5699999999997
8.0,13898.425,10981.875,10351.825,10351.825,4589.04
9.0,14111.85,9021.8,9011.8,9011.8,7025.5575
10.0,14365.55,8656.25,8656.25,8656.25,7025.6875
11.0,14568.525,8767.175,8757.175,8757.175,6732.4375
12.0,12282.525,8443.5,8141.07,8141.07,5039.8375
13.0,10143.5,8864.475,7317.325,7317.325,3462.1625000000004
14.0,9096.925,10826.9,6574.375,6574.375,3109.5625
15.0,9692.95,12787.474999999999,7295.425,7295.425,2979.215
16.0,11573.875,11846.525,8826.9,8826.904999999999,3179.83
17.0,13022.5,10399.650000000001,9759.9,9759.9,3950.6025
18.0,11682.45,9490.95,8813.442500000001,8813.442500000001,3868.1724999999997
19.0,12708.775,8318.825,8136.0,8136.0,5587.6525
20.0,13973.974999999999,7839.8,7816.55,7816.55,6249.265
21.0,11011.075,8733.8,7962.15,7962.15,3951.095
22.0,8136.95,8660.650000000001,6025.955,6025.955,3295.05
23.0,6698.55,10422.25,4417.95,4417.95,2647.9225
24.0,5845.125,12773.050000000001,3987.65,3987.65,2591.41
1.0,5902.25,15749.7,4586.875,4586.875,2310.1549999999997
2.0,6583.0,18869.65,5135.549999999999,5135.549999999999,2128.1875
3.0,6528.75,20019.0,5715.299999999999,5715.299999999999,1999.8375
4.0,6615.925,19988.65,5803.425,5803.425,1999.4375
5.0,6890.725,19263.0,5601.525,5601.525,2161.62
6.0,7455.875,16059.375,6100.425,6100.425,2235.7799999999997
7.0,12150.4,12752.075,9834.689999999999,9834.689999999999,3329.825
8.0,12878.7,10943.0,10300.474999999999,10300.474999999999,4517.7325
9.0,13571.9,9137.025,9112.025,9112.025,6425.465
10.0,13661.175,8955.775,8945.775,8945.775,6750.5375
11.0,13387.3,8920.025,8905.025,8905.025,6465.6325
12.0,11920.2,8939.0,8366.1325,8366.1325,4695.205
13.0,9997.225,8577.575,7278.675,7278.675,3824.3
14.0,8943.7,10041.05,6808.275,6808.275,3259.965
15.0,9495.875,12562.475,7633.945,7633.9475,2927.0025
16.0,11566.65,11880.6,9099.4275,9099.43,3277.1075
17.0,12298.175,10417.15,9577.6,9577.6,3849.0575
18.0,11152.025,8863.75,8390.525,8390.525,3754.665
19.0,12450.225,9338.75,9067.8,9067.8,4887.105
20.0,13505.05,8660.7,8616.2,8616.2,6183.5625
21.0,11053.225,9793.975,8573.3675,8573.3675,3808.7625000000003
22.0,8415.125,9882.3,6448.375,6448.375,3063.7275
23.0,6845.85,10767.175,4543.525000000001,4543.525000000001,2732.06
24.0,5474.475,12825.725,3804.375,3804.375,2327.1375
1.0,5970.275,14121.849999999999,4505.025,4505.025,2420.675
2.0,6656.975,17217.449999999997,4974.325,4974.325,2137.6475
3.0,7096.875,18579.425,5363.125,5363.125,2029.9299999999998
4.0,6914.7,18926.55,5679.65,5679.65,2001.925
5.0,6932.975,18079.225,5594.35,5594.35,2210.46
6.0,7737.175,14758.3,6197.8925,6197.8925,2379.735
7.0,12202.75,12194.15,9891.95,9891.95,3444.66
8.0,14603.425,10104.1,9790.0,9790.0,4963.24
9.0,13852.375,8449.25,8448.0,8448.0,7063.005
10.0,13110.375,8591.025,8587.275,8587.275,6687.93
11.0,12689.125,8646.2,8536.715,8536.715,6011.9925
12.0,11391.5,8480.95,7852.6775,7852.6775,4761.09
13.0,9207.0,8449.775,6976.655000000001,6976.655000000001,3441.6575
14.0,8584.525000000001,10315.849999999999,6558.1925,6558.1900000000005,3024.8575
15.0,9426.0,12111.45,7653.9775,7653.9775,2817.0025
16.0,10740.6,11971.425,8771.515,8771.5125,2908.385
17.0,12287.075,10694.825,9753.09,9753.09,3780.325
18.0,11818.525,9560.474999999999,9014.9025,9014.9025,3852.94
19.0,13272.1,10325.0,9911.925,9911.925,4908.1525
20.0,13098.275,9975.85,9547.7675,9547.7675,5250.4175
21.0,10866.275,10588.125,8905.215,8905.215,3625.175
22.0,8056.5,10605.825,6347.37,6347.37,2836.735
23.0,6728.775,10833.85,4461.15,4461.15,2589.72
24.0,5662.05,13227.425,3881.8,3881.7975,2452.8775
1.0,6369.05,15145.6,4983.9,4983.9,2435.525
2.0,6976.2,18402.0,5528.35,5528.35,2171.5675
3.0,7600.95,20197.025,6227.925,6227.925,2084.745
4.0,7837.85,20457.85,6512.075,6512.075,2070.7825000000003
5.0,7336.175,19552.800000000003,5998.3975,5998.3975,2108.2974999999997
6.0,8607.875,16242.8,7089.7975,7089.7975,2603.65
7.0,11325.625,13014.1,9672.335,9672.335,3084.1275
8.0,13083.4,11248.15,10432.0,10432.0,4749.725
9.0,13325.775,9987.55,9691.65,9691.65,6071.452499999999
10.0,12365.675,9321.5,9005.45,9005.45,5950.172500000001
11.0,12265.150000000001,9192.325,8748.9275,8748.93,5309.155
12.0,11170.55,8721.675,7771.4775,7771.4775,4587.2375
13.0,8943.675,9242.7,7136.855,7136.855,2943.4575
14.0,9031.275,11646.125,7106.8099999999995,7106.8099999999995,2981.3775
15.0,9424.275,13245.375,7666.65,7666.65,2800.485
16.0,10434.5,13303.9,8543.5,8543.5,2798.04
17.0,12053.324999999999,12009.275000000001,9917.6725,9917.67,3214.16
18.0,11841.375,10568.6,9379.8,9379.8025,3507.4049999999997
19.0,13432.55,11137.4,10461.135,10461.135,4737.4475
20.0,12998.95,11278.875,10312.5225,10312.52,4399.865
21.0,10733.175,11830.425,8907.9,8907.9025,3258.025
22.0,8311.75,11866.75,6385.3,6385.3,2995.8424999999997
23.0,6697.25,12992.650000000001,4389.2,4389.2,2450.705
24.0,5810.9,15338.425,4292.925,4292.925,2138.425
1.0,5336.75,14703.025,4240.32,4240.32,1950.8375
2.0,5850.7,17603.574999999997,4954.25,4954.25,1758.2525
3.0,6068.6,19147.05,5151.2,5151.2,1674.225
4.0,6491.075,19310.975,5432.975,5432.975,1755.865
5.0,7036.125,18339.275,5542.3724999999995,5542.3724999999995,1954.74
6.0,7642.15,15145.800000000001,5943.59,5943.59,2146.2325
7.0,11763.2,12844.85,10070.04,10070.04,3022.85
8.0,13290.375,10778.575,10487.925,10487.925,4548.3825
9.0,12111.4,9045.675,8965.575,8965.575,6094.672500000001
10.0,11921.425,8507.4,8450.125,8450.125,6056.2625
11.0,11283.925,8146.325,8028.325,8028.325,5537.955
12.0,10317.55,7700.375,7333.7275,7333.7275,3933.3599999999997
13.0,10378.125,8321.45,7252.56,7252.56,3434.81
